COUNTRY,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT,FREQUENCY,SCALE,BOP_ACCOUNTING_ENTRY
Netherlands,"Reserve assets, Total financial assets/liabilities",2011-Q3,757.208824242408,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2011-Q4,764.4037078125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2012-Q1,104.865846153848,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2012-Q2,-1.2814209677419,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2012-Q3,2494.23800769228,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2012-Q4,1119.04670625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2013-Q1,-905.951516129057,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2013-Q2,-357.907498412686,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2013-Q3,-842.177709090917,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2013-Q4,792.090178124999,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2014-Q1,-972.438539682507,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2014-Q2,-170.013000000005,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2014-Q3,-408.272200000003,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2014-Q4,-1004.84296875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2015-Q1,-875.013000000033,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2015-Q2,-288.475722580636,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2015-Q3,245.67465,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2015-Q4,272.722421538469,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2016-Q1,-2208.40153548377,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2016-Q2,-150.188306153848,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2016-Q3,-739.208257575765,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2016-Q4,-170.473359375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2017-Q1,122.451646153844,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2017-Q2,-1676.34071129034,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2017-Q3,-131.556061538462,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2017-Q4,-195.446028571426,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2018-Q1,-500.29021428572,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2018-Q2,129.872461904764,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2018-Q3,165.132018461533,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2018-Q4,722.5141125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2019-Q1,-131.749485714282,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2019-Q2,373.0684,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2019-Q3,-93.4031636363616,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2019-Q4,385.272975,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2020-Q1,114.6767375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2020-Q2,88.113032258064,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2020-Q3,86.4993848484844,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2020-Q4,-450.915618461553,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2021-Q1,244.584066666663,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2021-Q2,148.318866666661,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2021-Q3,11686.608178788,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2021-Q4,601.494548484871,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2022-Q1,-152.549075,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2022-Q2,-579.170895238106,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2022-Q3,447.090509090906,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2022-Q4,601.08554375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2023-Q1,656.679766153874,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2023-Q2,645.586666129053,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2023-Q3,296.055261538472,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2023-Q4,-449.393126984137,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2024-Q1,-357.224022222222,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2024-Q2,-50.6057206349225,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2024-Q3,-140.588218181824,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Reserve assets, Total financial assets/liabilities",2024-Q4,-243.53535,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q1,-15306.670157143,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q2,-14752.3819907691,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q3,-14769.0615000005,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",1999-Q4,-18591.5353338464,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q1,-23369.0551692306,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q2,-22784.9718193555,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q3,-18350.9940923085,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2000-Q4,-18491.3506031748,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q1,-25911.8929468751,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Netherlands,"Financial derivatives, Total financial assets/liabilities",2001-Q2,-22765.7329225811,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
