"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2007-Q3","49732618.15384506",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2007-Q4","63593882.96874997",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2008-Q1","103035101.9354872",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2008-Q2","-62644721.24999996",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2008-Q3","9331140.909090743",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2008-Q4","4744625.625000001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2009-Q1","-92839220.50158606",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2009-Q2","-31334255.68064471",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2009-Q3","-24409577.3727265",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2009-Q4","-1176547623.18925",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2010-Q1","-13284213.6380949",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2010-Q2","-44538544.56666691",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2010-Q3","4530257.233333357",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2010-Q4","-74385639.9545456",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2011-Q1","15731874.21874999",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2011-Q2","-11512495.2380952",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2011-Q3","240159515.1515101",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2011-Q4","36939438.43750001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2012-Q1","-20186675.38461574",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2012-Q2","373406069.9999895",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2012-Q3","-10737100.75692295",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2012-Q4","-17891780.36249999",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2013-Q1","566549.8548387251",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2013-Q2","156776546.6222166",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2013-Q3","-8502551.996969779",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2013-Q4","43354007.94531247",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2014-Q1","164010662.323804",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2014-Q2","23881342.2096781",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2014-Q3","1267234.490909101",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2014-Q4","-31091391.21093751",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2015-Q1","4655474.571428746",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2015-Q2","57916198.70967556",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2015-Q3","-29247511.5",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2015-Q4","-36556852.46461643",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2016-Q1","350434.9741935329",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2016-Q2","32087223.45384657",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2016-Q3","-17155884.69696988",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2016-Q4","-38366216.3671875",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2017-Q1","13058669.4646151",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2017-Q2","12338352.57258075",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2017-Q3","-19934267.14615398",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2017-Q4","22522211.32857116",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2018-Q1","21662443.35714312",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2018-Q2","302584963.8809582",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2018-Q3","-169602211.9753791",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2018-Q4","-30995056.43750001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2019-Q1","-86318.62857142637",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2019-Q2","442452380.2000001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2019-Q3","41511034.58181726",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2019-Q4","-53027068.05624999",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2020-Q1","521642425.6687499",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2020-Q2","1663887951.709668",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2020-Q3","-65725505.55757542",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2020-Q4","-60955918.48615582",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2021-Q1","85199594.53333202",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2021-Q2","-22597524.88888806",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2021-Q3","174001265.5500023",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2021-Q4","-67901415.95909341",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2022-Q1","-143307517.434375",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2022-Q2","511995588.609533",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2022-Q3","272758440.245453",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2022-Q4","945593283.8937495",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2023-Q1","389676133.8492474",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2023-Q2","418318386.0709814",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2023-Q3","-790458840.8000281",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2023-Q4","71073995.76984293",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2024-Q1","1928187779.012695",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2024-Q2","117000426.1079408",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2024-Q3","518637625.2909303",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2024-Q4","339500027.4125001",""
"Estonia, Republic of","Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities","US dollar","Quarterly","2025-Q1","196545778.9682595",""
"Estonia, Republic of","Assets, Net acquisition of financial assets","Portfolio investment, Debt securities","US dollar","Quarterly","1999-Q1","91893444.38859769","Millions"
